# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
2.426288867382298875e+00,1.210217462829041501e+01,4.987936428751511997e+00,6.562270641326904297e+00,-1.574334144592285156e+00,-3.156283497810363770e-01
3.164305571488761348e+00,1.551406094144308767e+01,4.902832735633663397e+00,4.270511150360107422e+00,6.323213577270507812e-01,1.289706230163574219e-01
3.135469543733054198e+00,1.242930927679784325e+01,3.964098232636521502e+00,5.081524372100830078e+00,-1.117426156997680664e+00,-2.818866074085235596e-01
3.930879474532301909e+00,1.297389737499524465e+01,3.300507547751482917e+00,3.262997627258300781e+00,3.750991821289062500e-02,1.136489398777484894e-02
5.150455891203859160e+00,4.121536427450702256e+00,8.002274972375971185e-01,2.799716472625732422e+00,-1.999488949775695801e+00,-2.498650550842285156e+00
1.964279698940465613e+00,8.615213987273264706e+00,4.385940552111962987e+00,1.414982128143310547e+01,-9.763880729675292969e+00,-2.226177215576171875e+00
3.670082858964942574e-01,7.056787736591763505e+00,1.922787034454573529e+01,3.144234848022460938e+01,-1.221447753906250000e+01,-6.352485418319702148e-01
1.003048179544813845e+00,1.088980185917942656e+01,1.085670866191218309e+01,1.694552040100097656e+01,-6.088811874389648438e+00,-5.608340501785278320e-01
4.858501096511352202e+00,3.504782644034734940e+00,7.213711748570654780e-01,1.803047299385070801e+00,-1.081676125526428223e+00,-1.499472379684448242e+00
2.165678749312000662e+00,1.771778806593969335e+01,8.181170947707888885e+00,8.141178131103515625e+00,3.999328613281250000e-02,4.888454917818307877e-03
3.590644103336235293e+00,8.875928238969059691e+00,2.471959900097595142e+00,4.594570159912109375e+00,-2.122610330581665039e+00,-8.586750626564025879e-01
6.085407208209003826e-01,1.562148149557892296e+01,2.567039634505655954e+01,1.578191566467285156e+01,9.888481140136718750e+00,3.852095305919647217e-01
3.862666679329532782e-01,3.265076280029632017e+00,8.452907152207011166e+00,8.209268569946289062e+00,2.436389923095703125e-01,2.882309816777706146e-02
2.903331601879279855e+00,1.296825095048712484e+01,4.466679225374387663e+00,6.284269332885742188e+00,-1.817590236663818359e+00,-4.069220423698425293e-01
3.196727317997101636e+00,1.339897041868319327e+01,4.191464922031032714e+00,5.780908584594726562e+00,-1.589443683624267578e+00,-3.792095780372619629e-01
2.699155429892422742e+00,1.058216080317834695e+01,3.920545177200153830e+00,5.417856216430664062e+00,-1.497311115264892578e+00,-3.819140195846557617e-01
2.909468847294409244e+00,2.871856016074059159e+00,9.870722687904608383e-01,2.261730194091796875e+00,-1.274657964706420898e+00,-1.291352152824401855e+00
4.712561309226952488e+00,1.799671772744721920e+01,3.818882460417135860e+00,5.141037464141845703e+00,-1.322154998779296875e+00,-3.462151587009429932e-01
8.202524219999201005e-01,3.695840433917091161e+00,4.505735472144026588e+00,1.003347682952880859e+01,-5.527741432189941406e+00,-1.226823329925537109e+00
2.318634195534008957e-01,4.592371314979662777e+00,1.980636412516113154e+01,1.272976875305175781e+01,7.076595306396484375e+00,3.572889566421508789e-01
1.886978701596964347e+00,1.871815126108147265e+00,9.919640982296282772e-01,3.587387561798095703e+00,-2.595423460006713867e+00,-2.616448879241943359e+00
5.606379279626276801e-01,2.569261812975287551e+00,4.582747054435023948e+00,5.118888854980468750e+00,-5.361418724060058594e-01,-1.169913783669471741e-01
1.826055793826053986e+00,1.286684336730161604e+01,7.046248756913550793e+00,8.120461463928222656e+00,-1.074212551116943359e+00,-1.524516940116882324e-01
4.619655867002362193e+00,1.279276699679198970e+01,2.769203456943440944e+00,3.324915409088134766e+00,-5.557119846343994141e-01,-2.006757557392120361e-01
4.560868703024372195e+00,3.435212472481347312e+00,7.531925815368051280e-01,3.265233993530273438e+00,-2.512041330337524414e+00,-3.335191249847412109e+00
3.792920692787571380e+00,4.671009733249912088e+00,1.231507355830579797e+00,1.139618635177612305e+00,9.188866615295410156e-02,7.461479306221008301e-02
3.293111409373047915e-01,5.256760585660156693e+00,1.596289931369481074e+01,1.661665344238281250e+01,-6.537542343139648438e-01,-4.095460474491119385e-02
4.299060401042303248e+00,5.173462760842056696e+00,1.203393829867511533e+00,2.485081911087036133e+00,-1.281688094139099121e+00,-1.065061211585998535e+00
3.784694885016944177e+00,1.011267079347956432e+01,2.671991032490930174e+00,3.588316917419433594e+00,-9.163258075714111328e-01,-3.429374396800994873e-01
9.083016435202763139e-01,5.568047525453537538e+00,6.130174447195350318e+00,1.241251850128173828e+01,-6.282343864440917969e+00,-1.024822950363159180e+00
7.922029486494660544e-01,8.539038823258714217e+00,1.077885261322988164e+01,1.214059066772460938e+01,-1.361738204956054688e+00,-1.263342499732971191e-01
1.531857814120725525e+00,1.507720075497816481e+01,9.842428335055600996e+00,8.664470672607421875e+00,1.177957534790039062e+00,1.196815967559814453e-01
2.910505261427983825e+00,5.550342216169778631e+00,1.907002983202514823e+00,3.274851560592651367e+00,-1.367848634719848633e+00,-7.172766327857971191e-01
2.309911909752735415e+00,2.969770365420862035e+00,1.285663904706548122e+00,-1.765750288963317871e+00,3.051414251327514648e+00,2.373414993286132812e+00
3.047635502598887935e+00,4.205115295533151887e+00,1.379796006427676636e+00,5.939580440521240234e+00,-4.559784412384033203e+00,-3.304680109024047852e+00
8.500272071078208702e-01,8.668944592698533569e+00,1.019843190924938270e+01,2.934368515014648438e+01,-1.914525222778320312e+01,-1.877274155616760254e+00
1.588752639990340443e+00,2.496050181686059410e+00,1.571075395161096955e+00,1.740159630775451660e+00,-1.690841913223266602e-01,-1.076232194900512695e-01
4.988074852793753067e+00,1.820968185846215448e+00,3.650643263355031753e-01,-2.756885290145874023e-01,6.407528519630432129e-01,1.755177974700927734e+00
9.074722158762148494e-01,4.736505635985007068e+00,5.219449756278928376e+00,1.397219657897949219e+01,-8.752746582031250000e+00,-1.676948189735412598e+00
4.517692774537191980e+00,2.037715689249493867e+00,4.510522939352035188e-01,-1.264467120170593262e+00,1.715519428253173828e+00,3.803371429443359375e+00
5.688363844464077168e-01,4.950327931897011702e+00,8.702551502071507628e+00,1.526715755462646484e+01,-6.564605712890625000e+00,-7.543311119079589844e-01
9.551998439545194008e-01,1.654475529555266444e+00,1.732072654771123155e+00,4.028456211090087891e+00,-2.296383380889892578e+00,-1.325800776481628418e+00
1.180657438755590372e+00,9.258300817069240907e+00,7.841648655369049870e+00,2.572622871398925781e+01,-1.788458061218261719e+01,-2.280716896057128906e+00
3.676121342991295116e+00,2.178859205073020000e+00,5.927060077130265059e-01,1.926415562629699707e+00,-1.333709478378295898e+00,-2.250204086303710938e+00
3.175221573224494831e-01,8.674330766174179530e+00,2.731882032838810659e+01,3.531836700439453125e+01,-7.999546051025390625e+00,-2.928217947483062744e-01
4.118776858060912538e+00,8.999109845997322665e+00,2.184898613379611554e+00,3.034523248672485352e+00,-8.496246337890625000e-01,-3.888622820377349854e-01
1.722339281779533549e+00,5.652427824594481010e+00,3.281831799571075958e+00,6.366049766540527344e+00,-3.084218025207519531e+00,-9.397855401039123535e-01
1.544240612529042822e-01,8.585897641657938451e+00,5.559948088398341781e+01,3.666175460815429688e+01,1.893772506713867188e+01,3.406097590923309326e-01
4.494444679430214862e+00,1.148379210718732146e+01,2.555108122644238033e+00,4.283912181854248047e+00,-1.728804111480712891e+00,-6.766070127487182617e-01
3.359015349080106905e+00,7.334081050031956650e+00,2.183402065144016913e+00,2.540837764739990234e+00,-3.574357032775878906e-01,-1.637058556079864502e-01
3.951474372759238740e+00,1.625634100320650077e+01,4.113993782997765081e+00,3.703842639923095703e+00,4.101510047912597656e-01,9.969655424356460571e-02
2.487408299243166088e+00,6.514639966887571632e+00,2.619047290655803106e+00,4.080738544464111328e+00,-1.461691141128540039e+00,-5.581002831459045410e-01
2.097824749580087467e+00,1.351555771061059952e+00,6.442653378608461656e-01,1.778724431991577148e+00,-1.134459018707275391e+00,-1.760856747627258301e+00
1.987795456507464253e+00,1.874143711932131495e+01,9.428252317393775783e+00,8.893525123596191406e+00,5.347270965576171875e-01,5.671539902687072754e-02
1.868090726515497235e-01,3.507492559520366093e+00,1.877581484526077560e+01,1.074075126647949219e+01,8.035062789916992188e+00,4.279474914073944092e-01
2.158160633826880392e+00,1.043388513500412706e+01,4.834619338090056395e+00,6.053334712982177734e+00,-1.218715190887451172e+00,-2.520808875560760498e-01
3.611667386176544703e+00,7.032891075085300869e+00,1.947269868206385590e+00,1.965486526489257812e+00,-1.821660995483398438e-02,-9.354948997497558594e-03
3.417547956588133040e+00,2.263893147033324560e+00,6.624320055755571479e-01,1.974252223968505859e+00,-1.311820268630981445e+00,-1.980309247970581055e+00
1.602765045128473398e+00,1.731251872529575664e+01,1.080165728465087049e+01,7.326272010803222656e+00,3.475385665893554688e+00,3.217455744743347168e-01
1.694558005466830108e+00,1.102124529275604559e+01,6.503905594969484838e+00,6.931221008300781250e+00,-4.273152351379394531e-01,-6.570132821798324585e-02
4.233660055546360823e+00,1.242979861881097037e+01,2.935946310220904909e+00,3.177644968032836914e+00,-2.416987419128417969e-01,-8.232396841049194336e-02
6.349206255978977476e-01,1.427739262064403380e+00,2.248689370769640483e+00,2.788950204849243164e+00,-5.402607917785644531e-01,-2.402558475732803345e-01
4.957386642693243139e+00,8.250606643788763961e+00,1.664305659101543045e+00,2.862219333648681641e+00,-1.197913646697998047e+00,-7.197678089141845703e-01
4.791173618449559690e+00,3.596378916073015297e+00,7.506258805200251016e-01,1.016699075698852539e+00,-2.660731673240661621e-01,-3.544684052467346191e-01
3.959327932811224748e+00,1.342242842931969982e+01,3.390077472009103143e+00,5.008040428161621094e+00,-1.617962837219238281e+00,-4.772642552852630615e-01
2.453362698805749975e-01,4.396557548294996565e+00,1.792053637415762779e+01,1.532966899871826172e+01,2.590867042541503906e+00,1.445753127336502075e-01
4.126180846224218435e+00,2.582125204044590561e+00,6.257906040176206552e-01,1.802160263061523438e+00,-1.176369667053222656e+00,-1.879813551902770996e+00
6.958086385232210569e-01,8.907013209426132505e+00,1.280095232552776174e+01,3.400470352172851562e+01,-2.120375061035156250e+01,-1.656419873237609863e+00
5.053542225869039894e-01,4.907774449815305751e+00,9.711553263951076431e+00,1.530795097351074219e+01,-5.596397399902343750e+00,-5.762618184089660645e-01
2.431301208127543578e+00,6.228733364061503686e+00,2.561892925170936586e+00,3.750262260437011719e+00,-1.188369274139404297e+00,-4.638637304306030273e-01
6.798863171743224632e-01,8.193578270545099684e+00,1.205139456931337172e+01,2.741799354553222656e+01,-1.536659908294677734e+01,-1.275088906288146973e+00
7.354414792176479088e-01,1.604824081170992844e+00,2.182123427248326752e+00,3.768815755844116211e+00,-1.586692333221435547e+00,-7.271322607994079590e-01
1.822714411456193506e+00,1.013703999120054000e+01,5.561507566674643854e+00,9.315463066101074219e+00,-3.753955364227294922e+00,-6.749888062477111816e-01
1.943399913930053291e+00,1.730870244434639815e+01,8.906402804836890397e+00,6.578281879425048828e+00,2.328120708465576172e+00,2.613985538482666016e-01
4.530347971377735483e+00,2.985493690053923288e+00,6.589987587964456495e-01,1.124038219451904297e+00,-4.650394320487976074e-01,-7.056757211685180664e-01
2.073526080245724046e+00,1.428353762672297123e+01,6.888525667847059886e+00,8.491120338439941406e+00,-1.602594852447509766e+00,-2.326470166444778442e-01
4.030293379523285147e+00,1.358525534759014342e+01,3.370785714164820313e+00,4.951346397399902344e+00,-1.580560684204101562e+00,-4.688997864723205566e-01
5.606379279626276357e+00,2.569261812975287551e+00,4.582747054435025724e-01,-2.958338260650634766e+00,3.416612863540649414e+00,7.455381870269775391e+00
3.856850772902646440e+00,1.647625568511237404e+01,4.271945339672146069e+00,3.825639247894287109e+00,4.463062286376953125e-01,1.044737622141838074e-01
1.891857541802126064e-01,1.030551223654549098e+01,5.447298228770848993e+01,2.804432868957519531e+01,2.642865180969238281e+01,4.851699173450469971e-01
2.791194175384418497e+00,1.001519486981202434e+01,3.588139785521255565e+00,5.287530899047851562e+00,-1.699391126632690430e+00,-4.736134111881256104e-01
3.908184072348778848e+00,8.672420840268298292e+00,2.219041037915151726e+00,3.047972917556762695e+00,-8.289318084716796875e-01,-3.735540509223937988e-01
3.336825904507157325e+00,6.880974607356910688e+00,2.062131739645918227e+00,2.197537660598754883e+00,-1.354060173034667969e-01,-6.566312909126281738e-02
4.685634400949338030e+00,1.006487782144639187e+00,2.148028838828566212e-01,-4.222797155380249023e-01,6.370825767517089844e-01,2.965893983840942383e+00
2.977131802648114611e+00,9.733198192115963820e+00,3.269320553244712713e+00,5.115397930145263672e+00,-1.846077442169189453e+00,-5.646669864654541016e-01
3.686041489654059422e+00,2.121580557625198260e+00,5.755715348240184603e-01,1.676252365112304688e+00,-1.100680828094482422e+00,-1.912326693534851074e+00
1.282789289125702226e+00,1.289105084528233114e+01,1.004923486231191987e+01,1.067223548889160156e+01,-6.230010986328125000e-01,-6.199488043785095215e-02
4.238738254204348799e+00,1.700981479794176110e+01,4.012942950905248551e+00,5.009221076965332031e+00,-9.962782859802246094e-01,-2.482662498950958252e-01
4.558918468460271711e+00,3.059810705915453788e+00,6.711703065286170888e-01,-2.195500373840332031e+00,2.866670608520507812e+00,4.271152496337890625e+00
3.220610733873773945e+00,1.366190812906989116e+01,4.242024031459787459e+00,5.816439151763916016e+00,-1.574415206909179688e+00,-3.711471855640411377e-01
2.848076762223394010e+00,1.527562437139184226e+01,5.363487590645800829e+00,4.407860279083251953e+00,9.556274414062500000e-01,1.781727671623229980e-01
2.869680634597256419e-01,6.723680275310322862e+00,2.343006463593449240e+01,2.959007072448730469e+01,-6.160005569458007812e+00,-2.629103064537048340e-01
2.058089361595806910e+00,3.808530869450520218e+00,1.850517737722258582e+00,9.175149917602539062e+00,-7.324632167816162109e+00,-3.958152770996093750e+00
4.929909774717620152e-01,9.294540865073095404e+00,1.885336910776521435e+01,1.409159946441650391e+01,4.761769294738769531e+00,2.525686323642730713e-01
4.164814503295634296e+00,1.011493869333059692e+01,2.428664874588437161e+00,3.685034275054931641e+00,-1.256369352340698242e+00,-5.173086524009704590e-01
2.751763963390034373e+00,1.421812760974661671e+01,5.166913950072447470e+00,3.806566238403320312e+00,1.360347747802734375e+00,2.632805109024047852e-01
1.943319177761496430e+00,3.429879215876908027e+00,1.764959279529045189e+00,7.044239521026611328e+00,-5.279280185699462891e+00,-2.991162538528442383e+00
2.637983307817687528e+00,1.391184177248085874e+01,5.273665580541388564e+00,7.249187946319580078e+00,-1.975522518157958984e+00,-3.746014237403869629e-01
4.984011547974878109e-01,8.534314831912272581e+00,1.712338494757293716e+01,1.256814765930175781e+01,4.555236816406250000e+00,2.660243213176727295e-01
5.732182050326439793e-01,6.688607344656432474e+00,1.166851870009174519e+01,2.744076728820800781e+01,-1.577224826812744141e+01,-1.351692438125610352e+00
9.256024367801606312e-01,4.069878903916286816e+00,4.397005390428679661e+00,1.086254310607910156e+01,-6.465537548065185547e+00,-1.470441102981567383e+00
2.870600841146272675e+00,1.731512941682153084e+01,6.031883349517637605e+00,7.424618244171142578e+00,-1.392735004425048828e+00,-2.308955490589141846e-01
3.086124504968052129e+00,8.529514721685734102e+00,2.763827158611034562e+00,2.266416072845458984e+00,4.974110126495361328e-01,1.799718290567398071e-01
2.561331086157563330e-01,2.236406806828280303e+00,8.731424136905607369e+00,5.210334300994873047e+00,3.521090030670166016e+00,4.032664000988006592e-01
3.178887720669429040e+00,9.847585758937102085e+00,3.097808612398345041e+00,3.903784275054931641e+00,-8.059756755828857422e-01,-2.601760625839233398e-01
2.070582765844760864e+00,1.613949996987301105e+01,7.794665461386848015e+00,5.516283988952636719e+00,2.278381347656250000e+00,2.923000752925872803e-01
3.153615455741908491e+00,1.199954635672277803e+01,3.805012540408103217e+00,5.385446548461914062e+00,-1.580434083938598633e+00,-4.153558313846588135e-01
2.010555659404239748e+00,1.590412992413434168e+01,7.910315663107282624e+00,5.336388111114501953e+00,2.573927402496337891e+00,3.253887295722961426e-01
5.421993659124551890e+00,2.146882359055414469e+00,3.959581095124437011e-01,-1.625288844108581543e+00,2.021246910095214844e+00,5.104699134826660156e+00
1.682688606067572756e-01,2.025052254665535845e+00,1.203462273033430563e+01,6.729600429534912109e+00,5.305022716522216797e+00,4.408133625984191895e-01
2.079108264838564590e+00,1.441763716219791824e+01,6.934529291247559790e+00,6.334357261657714844e+00,6.001720428466796875e-01,8.654834330081939697e-02
