# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac
1.559640685975356877e+00,1.423898987182462683e+01,3.468787690336115670e+00,3.536734819412231445e+00,-6.794694728194901334e-02,7.850908174984358445e-02,4.438005887944733163e-01,4.878294310112699605e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.299866019861584121e+00,1.600231143919304344e+01,7.318242584732346234e-01,2.451268672943115234e+00,-1.719444453212899848e+00,-3.303612182579177547e-01,3.164784765223235929e+00,2.306326678116159812e+01,1.000000000000000000e+00,8.000000000000000444e-01
2.832023136210797265e+00,1.075138672662314043e+01,3.193608322403263422e+00,3.932346343994140625e+00,-7.387378099943882059e-01,2.291084391460251890e-01,1.126994502508751328e+00,5.194654619304817089e+00,1.000000000000000000e+00,9.000000000000000222e-01
2.218857247596312643e+00,1.296015412021819380e+01,2.696745770857645219e+00,3.068418025970458984e+00,-3.716723117372261465e-01,2.104718663692957126e-01,3.303930781044984721e-01,2.967581285961123072e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.405975111635774155e+00,1.740326044503928671e+01,1.743429500285887723e+00,1.740827560424804688e+00,2.601932410502599737e-03,8.336969559848764200e-02,7.082696463317995905e-02,1.251177738609682066e+01,1.000000000000000000e+00,8.000000000000000444e-01
1.006330139169779869e+00,1.082116645113860542e+01,7.421665181164340375e+00,5.059831142425537109e+00,2.361833693031862857e+00,3.099299247434360027e-01,6.606132057992313733e+00,3.136256669301898370e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.434250745866971766e+00,7.393760335838544862e+00,2.610878442754929640e+00,2.188561201095581055e+00,4.223173817302635635e-01,2.071239522930366506e-01,3.797283299619003683e-01,1.498798307373957694e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.614965186497582028e+00,9.728447274202746797e+00,1.663001381602467132e+00,2.373330593109130859e+00,-7.103291206095803112e-01,4.200589706977236881e-01,7.112742635254605261e-01,3.784939633574163764e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.230934006575501449e+00,1.785979202547683897e+01,3.019614610997083837e+00,2.745514631271362305e+00,2.740998426350389483e-01,1.594525130833963633e-01,3.410421989582052005e-01,2.195280237668811552e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.822212731028425736e+00,1.015953147829828573e+01,1.367773909009893485e+00,2.124064683914184570e+00,-7.562908911333483530e-01,5.391867003418482351e-01,7.004237010822651488e-01,8.253068566857191257e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.051290443669151475e+00,7.622698757722005780e+00,1.128882257111166965e+00,3.076674222946166992e+00,-1.947791897289658847e+00,6.571283550089722425e+00,3.988235837918367110e+00,2.474145226217160953e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.403447603542286704e+00,1.194558072568280771e+01,2.929334885354798690e+00,4.940834522247314453e+00,-2.011499601129728809e+00,7.103176331030298662e-01,4.075299040837666809e+00,1.941372721178970906e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.911554557370137353e+00,1.697859924820131994e+01,8.283875579630144870e+00,3.677093029022216797e+00,4.606782312189347195e+00,5.576207830242079222e-01,2.157975568543549372e+01,5.150462947739968378e+00,1.000000000000000000e+01,9.000000000000000222e-01
1.097083446942912488e+00,9.952459947372052085e+00,7.008463504360247676e+00,2.640594005584716797e+00,4.367869322941829502e+00,6.252587000363991621e-01,1.921350886662200352e+01,1.800008854305593076e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.712287067200532142e+00,1.155600972788402991e+01,8.707899831643886035e-01,3.294557571411132812e+00,-2.423767656792085834e+00,5.710528435292422600e+00,6.152354346616195180e+00,3.207687099189608659e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.942941943476529154e+00,1.603364373815857391e+01,5.622778989481941991e+00,3.881978511810302734e+00,1.740800230312363528e+00,3.051915053714760462e-01,3.400600847021279183e+00,2.518600099536710957e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.988857454143055037e+00,9.043673832007550928e+00,2.877549051896136856e+00,2.463352918624877930e+00,4.141960453544077936e-01,1.208374146818178146e-01,4.507772371815706447e-01,6.526967210004171349e+00,1.000000000000000000e+02,8.000000000000000444e-01
2.692102379324487149e+00,1.557883494327844254e+01,4.869221166005440082e+00,3.519639968872070312e+00,1.349581340184517142e+00,3.054726702883584499e-01,2.299663046930525034e+00,7.890640381532803005e+00,1.000000000000000000e+00,9.000000000000000222e-01
4.708283878622305352e+00,9.817673649474153663e+00,1.892045534414620533e+00,1.112494826316833496e+00,7.795507379001095360e-01,4.190854169120921680e-01,6.744804073594437011e-01,1.775853203323384921e+00,1.000000000000000000e+02,9.000000000000000222e-01
1.230132483127416521e+00,5.276417399001184450e+00,2.668145002102554564e+00,3.234310865402221680e+00,-5.661659080031506974e-01,2.596654263310679278e-01,4.439943155746083336e-01,1.520028526800304114e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.292348261392954889e+00,1.485459232170724242e+01,1.046498872649941347e+01,3.839745283126831055e+00,6.625243300321434603e+00,6.337553462499456725e-01,4.454716544897404162e+01,3.485406960447118507e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.646772309661993283e+00,8.736900345420306024e+00,2.891365183253538529e+00,2.691602706909179688e+00,1.997626164152745409e-01,5.514740294538748172e-02,2.129264882394742153e-01,2.266714822355927694e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.300794715942700908e+00,8.029818174522706187e+00,1.550763938297012645e+00,2.892901420593261719e+00,-1.342137616406699818e+00,8.875088553711180106e-01,1.841251651006073242e+00,8.606324742391054272e+00,1.000000000000000000e+03,9.000000000000000222e-01
3.079098482457207631e+00,8.030026481521371551e+00,2.250154317948352745e+00,4.032999515533447266e+00,-1.782845066454876060e+00,7.915130752028354255e-01,3.637453584423971709e+00,1.229662021089199531e+00,1.000000000000000000e+01,8.000000000000000444e-01
1.988394884038239052e+00,5.446848992885615637e+00,1.659992753668198207e+00,3.341639280319213867e+00,-1.681646654801002061e+00,1.052177841485924858e+00,2.886563922825680528e+00,1.021859708859998328e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.920990807167182179e+00,1.103871334045057040e+01,1.086267933201690239e+00,3.309687376022338867e+00,-2.223419582891563717e+00,1.871981948210161617e+00,6.140610775781720321e+00,4.410582635274219143e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.274336624715878497e+00,1.455803738603495745e+01,6.965545518295988003e+00,3.919801235198974609e+00,3.045744113223777028e+00,4.405376794234182602e-01,9.843504767777883302e+00,3.821002964585529327e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.469306608418333049e+00,6.578445050352426549e+00,4.846287430428072862e-01,3.376052856445312500e+00,-2.891424095521111681e+00,4.315407399894250595e+00,8.440932636605598560e+00,8.777978959200865461e+00,1.000000000000000000e+03,8.000000000000000444e-01
2.621838665889299147e+00,1.700758286796455110e+01,1.760663765742214171e+00,2.705977678298950195e+00,-9.453138708334847262e-01,5.713945436160344782e-01,1.141199791754710757e+00,4.158129798587992099e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.268540012684602925e+00,9.527620579083407648e+00,1.045546825564758198e+00,2.405135631561279297e+00,-1.359588822387798546e+00,4.249257996768481149e+00,1.914855970147395281e+00,2.865619226491045168e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.665901758969143387e+00,6.497145102870956812e+00,1.168263050272907666e+00,2.471082210540771484e+00,-1.302819207951579461e+00,1.104306419202131240e+00,1.929729569344468931e+00,2.379798076685045061e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.924196562624175044e+00,1.305262298321500403e+01,5.490321958656979362e+00,2.541773080825805664e+00,2.948548977668954407e+00,5.344970968098398112e-01,9.197648835125809441e+00,4.876997870327690165e+00,1.000000000000000000e+03,8.000000000000000444e-01
2.181907474599234398e+00,1.224974139299340514e+01,2.345933707086568787e-01,1.181594848632812500e+00,-9.470014786692138031e-01,1.435300441043115383e+00,1.087446117849568239e+00,4.774103863012162918e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.647837460922159547e+00,9.529423857622445482e+00,3.266346830432489412e+00,3.983676195144653320e+00,-7.173295196842399690e-01,2.223235397823302706e-01,1.073768776740153585e+00,1.153097185958911197e+00,1.000000000000000000e+00,8.000000000000000444e-01
3.828352521028688837e+00,1.538433750822393975e+01,1.155199556306730990e+00,9.338064193725585938e-01,2.213931924409979213e-01,2.542728126315163539e-01,9.001251444925106870e-02,1.078477896598599806e+01,1.000000000000000000e+00,8.000000000000000444e-01
2.888607837089171237e+00,1.013882268916675500e+01,2.943525641481723021e+00,2.365910053253173828e+00,5.776155822680844043e-01,2.210194394051624156e-01,4.717364735960532518e-01,5.133448711128084874e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.031995051837086841e+00,1.502870556133240498e+01,1.230027724154626689e+00,3.665969133377075195e+00,-2.435941418163145133e+00,4.266118692778254839e+00,8.746271347943199714e+00,2.452432087386338466e+01,1.000000000000000000e+03,8.000000000000000444e-01
3.210657575179968859e+00,8.107545201544589020e+00,1.449948930234634448e+00,1.891406297683715820e+00,-4.414571364810830900e-01,3.355639692497928150e-01,2.011169608047910506e-01,1.049456095202374151e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.249644682195087952e+00,1.360248651352947213e+01,3.280623833419375135e+00,3.377433300018310547e+00,-9.680953216404479533e-02,5.312497956330560628e-02,8.355744631355464802e-02,8.752349105500446313e+00,1.000000000000000000e+03,9.000000000000000222e-01
2.204408246433870122e+00,1.224439950701720292e+01,4.008555523225743933e+00,4.150425434112548828e+00,-1.418698184996050327e-01,7.694606529914993498e-02,6.486812355061951640e-01,1.332328278679334232e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.261921493723366705e+00,1.069350377028337817e+01,4.795273479688595408e+00,3.556996822357177734e+00,1.238276803362797107e+00,2.901182425010781496e-01,2.007538709397332699e+00,3.156442387843010522e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.205378291698552928e+00,1.340063505035380231e+01,2.025439020933452294e+00,3.674904584884643555e+00,-1.649465474544224319e+00,1.391816533797890720e+00,3.791882813201578273e+00,1.624084989109509536e+01,1.000000000000000000e+03,8.000000000000000444e-01
4.271477198443349721e+00,7.285441781520094473e+00,1.137054253732357356e+00,2.041875839233398438e+00,-9.048214573510549030e-01,8.174004202807469976e-01,8.758110324657326640e-01,2.277116305819561148e+00,1.000000000000000000e+03,8.000000000000000444e-01
1.158464337615324968e+00,1.392446478594744796e+01,5.863574029865621817e+00,2.449861526489257812e+00,3.413712500396131055e+00,5.478009714940779151e-01,1.893584250041571337e+01,2.436497501984857905e+01,1.000000000000000000e+03,8.000000000000000444e-01
2.530110751814551584e+00,1.157705372628930007e+01,-3.666485055220999878e-01,1.926330804824829102e+00,-2.292979204548684979e+00,9.097643673883888837e+00,5.757419041456091513e+00,4.490366686665711882e+01,1.000000000000000000e+01,9.000000000000000222e-01
3.792557976672039644e+00,1.756709844533700959e+01,2.441443032794842871e+00,2.110089778900146484e+00,3.313533447917795249e-01,1.133715208521790946e-01,3.343757837760588103e-01,8.864218705988207603e+00,1.000000000000000000e+02,8.000000000000000444e-01
3.057822403115889376e+00,1.660686637598707449e+01,2.345412039078359268e+00,3.835635423660278320e+00,-1.490223512731905231e+00,8.023776434161813409e-01,2.346722819980363361e+00,2.940160147338196239e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.616497043957023649e+00,1.181729726785680867e+01,1.644906503283965593e+00,1.860103964805603027e+00,-2.151972961187481326e-01,1.307415678787078595e-01,1.471927250343731397e-01,6.028047552920632768e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.708925961269740501e+00,7.011334527963228425e+00,2.073605533248499722e+00,2.727210760116577148e+00,-6.536052626308641589e-01,3.377323001126414370e-01,6.035408897212538593e-01,1.871556801029751416e+00,1.000000000000000000e+02,8.000000000000000444e-01
4.221333793527906053e+00,1.319866365346250525e+01,1.462074312159668210e+00,1.804290771484375000e+00,-3.422163699177397378e-01,2.803735116619605061e-01,1.289274855796384567e-01,6.605420829215598921e+00,1.000000000000000000e+01,8.000000000000000444e-01
3.996757704050232007e+00,1.182921212554381896e+01,2.109464075415774520e+00,2.208354949951171875e+00,-9.889098033364208951e-02,9.829718296769296426e-02,7.721636520220168109e-02,3.313907435273828472e+00,1.000000000000000000e+01,8.000000000000000444e-01
2.147725569476981011e+00,1.132032934198186780e+01,3.814180786051459826e+00,3.577257156372070312e+00,2.369236088177639199e-01,1.015185264485064798e-01,2.662041287999045158e-01,1.308438911125446680e+01,1.000000000000000000e+01,9.000000000000000222e-01
4.076326197743004087e+00,7.611704876974322964e+00,1.525670936081921836e+00,2.347694158554077148e+00,-8.220232329029680818e-01,5.266991365075550657e-01,8.374415307815036291e-01,3.200009360516204104e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.599450711648052081e+00,1.186649132130344242e+01,3.420563765456917427e+00,3.199444293975830078e+00,2.211195310857320684e-01,7.383391930134833303e-02,9.709043428610772408e-02,1.089525954564149046e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.485276742748014911e+00,6.337755787800289475e+00,1.658129248626058594e+00,3.512756824493408203e+00,-1.854627686135942310e+00,1.107546264257640800e+00,3.891339099670166668e+00,2.258011274800137613e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.519271473516363713e+00,1.104522742173995731e+01,1.433519400760379980e+00,1.461484313011169434e+00,-2.796498899176971115e-02,6.479155197590516502e-02,6.116342743858600717e-02,6.349470164629527069e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.949601559868592293e+00,1.642097068154093620e+01,6.020742724381341837e+00,2.539816617965698242e+00,3.480925926111592794e+00,5.788033005834811728e-01,1.238643476609594885e+01,2.063408506166874901e+01,1.000000000000000000e+00,9.000000000000000222e-01
4.826474460160397939e+00,1.090085577837606046e+01,1.761694189176143510e+00,8.080507516860961914e-01,9.536433901788606837e-01,5.499875538548717469e-01,9.180266470729986361e-01,4.863098546042094128e+00,1.000000000000000000e+02,9.000000000000000222e-01
4.442425187953423560e+00,1.541585986559615407e+01,2.059007013022417620e+00,1.391228914260864258e+00,6.677780972714373320e-01,3.167754168280262905e-01,5.112066962287767913e-01,1.386101818256176976e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.168097552989618482e+00,5.811548301646542569e+00,2.077734215782946148e+00,4.380188941955566406e+00,-2.302454404307538560e+00,1.109034828033628406e+00,5.626196438191780835e+00,5.635095088787527295e+00,1.000000000000000000e+03,9.000000000000000222e-01
2.533890091351923779e+00,1.633205668990772352e+01,3.765412184233029702e+00,4.003838539123535156e+00,-2.384264651590977668e-01,8.842750831856237281e-02,5.586970348531691277e-01,9.717972673327718525e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.285967630885405111e+00,1.669799281582820782e+01,5.952952677311945662e-02,3.484383344650268555e+00,-3.424854023513173473e+00,2.001750282502026224e+01,1.223226258676952583e+01,2.756347429834534069e+01,1.000000000000000000e+01,8.000000000000000444e-01
1.578217483109467079e+00,1.270925086836333584e+01,6.106558161881091351e+00,3.969941616058349609e+00,2.136616328265788844e+00,3.647736677773266711e-01,5.150519181538953717e+00,1.668851846059000721e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.300968714070878551e+00,1.215753807369091000e+01,4.419267040130586466e+00,3.473951816558837891e+00,9.453154798717200435e-01,2.260071879138135509e-01,9.914280725132247341e-01,4.331895897777879156e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.369799812418452944e+00,1.367897509301022296e+01,8.977681841039085953e+00,2.555499315261840820e+00,6.422182664358045301e+00,7.165859079516698760e-01,4.158955928562892979e+01,9.118523579349918862e+00,1.000000000000000000e+03,9.000000000000000222e-01
4.601015027199220953e+00,6.127640841009235118e+00,6.266906428107559268e-01,1.061041116714477539e+00,-4.343505931130112185e-01,8.207626981480157236e-01,1.956271989483453488e-01,2.855255014909587885e+00,1.000000000000000000e+01,8.000000000000000444e-01
1.332135856836730525e+00,1.146461682307495167e+01,5.625670142999453560e+00,2.931690931320190430e+00,2.693979104390902712e+00,4.665716421096759992e-01,8.646718626922178075e+00,1.153465152854350961e+01,1.000000000000000000e+02,8.000000000000000444e-01
4.435493240275540039e+00,1.409288956171872798e+01,3.005615570352683008e+00,2.943257808685302734e+00,6.235768120110984913e-02,8.907037732383346618e-02,3.019742220667230304e-01,1.466735246694475858e+00,1.000000000000000000e+03,9.000000000000000222e-01
